Surface reelle bati,Nombre pieces principales,Type local,Nombre de lots,Valeur fonciere,No voie,Type de voie,Voie,Code postal,Commune,prix_m2,adresse_complete,latitude,longitude
40.0,1.0,Appartement,2,"330000,00",30.0,PL,NOUVELLE AVENTURE,59000.0,LILLE,8250.0,"30 PL NOUVELLE AVENTURE, 59000 LILLE",50.6260084,3.0490543
17.0,1.0,Appartement,1,"79200,00",7.0,RUE,D ARTOIS,59000.0,LILLE,4658.823529411765,"7 RUE D ARTOIS, 59000 LILLE",50.624895,3.0613891
20.0,1.0,Appartement,1,"74000,00",122.0,RUE,DU MARAIS DE LOMME,59000.0,LILLE,3700.0,"122 RUE DU MARAIS DE LOMME, 59000 LILLE",50.6357579,3.0182449
62.0,3.0,Appartement,1,"141570,00",66.0,RUE,BAYARD,59000.0,LILLE,2283.3870967741937,"66 RUE BAYARD, 59000 LILLE",50.6189422,3.0541706
62.0,4.0,Appartement,2,"148100,00",53.0,RUE,DES SARRAZINS,59000.0,LILLE,2388.709677419354,"53 RUE DES SARRAZINS, 59000 LILLE",50.6247765,3.0464994
74.0,4.0,Appartement,0,"505000,00",36.0,RUE,DE PUEBLA,59800.0,LILLE,6824.324324324324,"36 RUE DE PUEBLA, 59800 LILLE",50.6325065,3.055588
32.0,2.0,Appartement,1,"115000,00",150.0,RUE,DE SOLFERINO,59800.0,LILLE,3593.75,"150 RUE DE SOLFERINO, 59800 LILLE",50.6314192,3.0542373
57.0,2.0,Appartement,1,"205000,00",23.0,RUE,DE THIONVILLE,59800.0,LILLE,3596.491228070176,"23 RUE DE THIONVILLE, 59800 LILLE",50.6437741,3.0649075
55.0,2.0,Appartement,0,"290000,00",166.0,BD,MONTEBELLO,59000.0,LILLE,5272.727272727273,"166 BD MONTEBELLO, 59000 LILLE",50.6210505,3.0464138
89.0,4.0,Appartement,1,"398800,00",2.0,RUE,DE LA TRANQUILLITE,59800.0,LILLE,4480.898876404494,"2 RUE DE LA TRANQUILLITE, 59800 LILLE",50.6267193,3.0463628
17.0,1.0,Appartement,1,"98000,00",93.0,RUE,MEUREIN,59800.0,LILLE,5764.705882352941,"93 RUE MEUREIN, 59800 LILLE",50.6317592,3.0492619
24.0,1.0,Appartement,1,"109000,00",13.0,PRV,ST MICHEL,59000.0,LILLE,4541.666666666667,"13 PRV ST MICHEL, 59000 LILLE",50.6268299,3.0616267
89.0,3.0,Appartement,2,"372150,00",49.0,RUE,DE VALMY,59000.0,LILLE,4181.460674157303,"49 RUE DE VALMY, 59000 LILLE",50.6284768,3.0625455
43.0,2.0,Appartement,2,"167000,00",112.0,RUE,DE DOUAI,59000.0,LILLE,3883.720930232558,"112 RUE DE DOUAI, 59000 LILLE",50.6213154,3.0722993
64.0,2.0,Appartement,0,"342000,00",41.0,RUE,D HAUBOURDIN,59000.0,LILLE,5343.75,"41 RUE D HAUBOURDIN, 59000 LILLE",50.5999629,3.0691632
43.0,2.0,Appartement,2,"205200,00",26.0,RUE,LYDERIC,59800.0,LILLE,4772.093023255814,"26 RUE LYDERIC, 59800 LILLE",50.6298569,3.0667529
18.0,1.0,Appartement,1,"69700,00",17.0,RUE,D IENA,59000.0,LILLE,3872.222222222222,"17 RUE D IENA, 59000 LILLE",50.703261,3.153716
23.0,1.0,Appartement,1,"121494,40",29.0,RUE,DE LA CLEF,59800.0,LILLE,5282.365217391304,"29 RUE DE LA CLEF, 59800 LILLE",50.6389146,3.0648871
56.0,3.0,Appartement,2,"143000,00",9.0,RUE,DE SAINT AMAND,59800.0,LILLE,2553.5714285714284,"9 RUE DE SAINT AMAND, 59800 LILLE",50.6225506,3.0914453
78.0,4.0,Appartement,1,"163350,00",66.0,RUE,BAYARD,59000.0,LILLE,2094.230769230769,"66 RUE BAYARD, 59000 LILLE",50.6189422,3.0541706
31.0,1.0,Appartement,1,"137000,00",93.0,RUE,DE SOLFERINO,59800.0,LILLE,4419.354838709677,"93 RUE DE SOLFERINO, 59800 LILLE",50.6323019,3.053002
22.0,1.0,Appartement,1,"116834,00",4.0,RUE,D ISLY,59000.0,LILLE,5310.636363636364,"4 RUE D ISLY, 59000 LILLE",50.6255673,3.0394779
90.0,4.0,Appartement,1,"50500,00",2.0,RUE,WATTEAU,59800.0,LILLE,561.1111111111111,"2 RUE WATTEAU, 59800 LILLE",50.6299602,3.0660666
28.0,1.0,Appartement,1,"115000,00",153.0,RUE,DE LA BASSEE,59000.0,LILLE,4107.142857142857,"153 RUE DE LA BASSEE, 59000 LILLE",50.6243912,3.0329847
80.0,3.0,Appartement,1,"262000,00",2.0,ALL,DES FILEUSES,59260.0,LILLE,3275.0,"2 ALL DES FILEUSES, 59260 LILLE",50.6294917,3.1049202
68.0,3.0,Appartement,1,"275000,00",7.0,RUE,DE BOULOGNE,59800.0,LILLE,4044.117647058824,"7 RUE DE BOULOGNE, 59800 LILLE",50.717228,3.152715
40.0,2.0,Appartement,1,"118000,00",43.0,RUE,JEANNE D ARC,59000.0,LILLE,2950.0,"43 RUE JEANNE D ARC, 59000 LILLE",50.6252368,3.0645046
85.0,4.0,Appartement,1,"315000,00",12.0,RUE,GEOFFROY ST HILAIRE,59000.0,LILLE,3705.8823529411766,"12 RUE GEOFFROY ST HILAIRE, 59000 LILLE",50.6235829,3.0626816
21.0,1.0,Appartement,1,"80000,00",4.0,PL,PHILIPPE DE GIRARD,59800.0,LILLE,3809.5238095238096,"4 PL PHILIPPE DE GIRARD, 59800 LILLE",50.6301367,3.0474288
71.0,4.0,Appartement,2,"132000,00",5.0,ALL,JULES VERNE,59260.0,LILLE,1859.1549295774648,"5 ALL JULES VERNE, 59260 LILLE",50.583826,3.0370055
53.0,2.0,Appartement,1,"170000,00",85.0,RUE,DU MOLINEL,59800.0,LILLE,3207.5471698113206,"85 RUE DU MOLINEL, 59800 LILLE",50.6337919,3.0668226
45.0,2.0,Appartement,2,"133000,00",5.0,RUE,BONTE POLLET,59000.0,LILLE,2955.555555555556,"5 RUE BONTE POLLET, 59000 LILLE",50.6244384,3.034666
69.0,2.0,Appartement,1,"221500,00",199.0,RUE,CHEVREUL,59000.0,LILLE,3210.144927536232,"199 RUE CHEVREUL, 59000 LILLE",50.6225049,3.0558297
36.0,2.0,Appartement,2,"146000,00",162.0,RUE,BARTHELEMY DELESPAUL,59000.0,LILLE,4055.555555555556,"162 RUE BARTHELEMY DELESPAUL, 59000 LILLE",50.6244276,3.0652839
131.0,5.0,Appartement,2,"411490,00",146.0,RUE,DE WAZEMMES,59000.0,LILLE,3141.1450381679388,"146 RUE DE WAZEMMES, 59000 LILLE",50.6230332,3.0563696
47.0,2.0,Appartement,1,"200000,00",99.0,RUE,DE PRAGUE,59800.0,LILLE,4255.31914893617,"99 RUE DE PRAGUE, 59800 LILLE",50.6390208,3.0800563
45.0,2.0,Appartement,1,"202480,00",42.0,RUE,HENRI KOLB,59000.0,LILLE,4499.555555555556,"42 RUE HENRI KOLB, 59000 LILLE",50.6281851,3.0560456
66.0,3.0,Appartement,2,"335000,00",10.0,RUE,DU PRIEZ,59800.0,LILLE,5075.757575757576,"10 RUE DU PRIEZ, 59800 LILLE",50.6360781,3.0685164
25.0,1.0,Appartement,1,"96300,00",8.0,RUE,GANTOIS,59000.0,LILLE,3852.0,"8 RUE GANTOIS, 59000 LILLE",50.6264165,3.0572202
18.0,1.0,Appartement,1,"61100,00",17.0,RUE,D ARCOLE,59000.0,LILLE,3394.4444444444443,"17 RUE D ARCOLE, 59000 LILLE",50.6235033,3.0486162
31.0,1.0,Appartement,1,"129900,00",71.0,RUE,BRULE MAISON,59000.0,LILLE,4190.322580645161,"71 RUE BRULE MAISON, 59000 LILLE",50.6261504,3.0606134
48.0,2.0,Appartement,2,"199000,00",203.0,RUE,NATIONALE,59800.0,LILLE,4145.833333333333,"203 RUE NATIONALE, 59800 LILLE",50.6317424,3.0503922
56.0,2.0,Appartement,2,"196963,00",60.0,RUE,DES FORTIFICATIONS,59000.0,LILLE,3517.1964285714284,"60 RUE DES FORTIFICATIONS, 59000 LILLE",50.6226319,3.0808308
41.0,2.0,Appartement,1,"185000,00",26.0,PL,CATINAT,59800.0,LILLE,4512.195121951219,"26 PL CATINAT, 59800 LILLE",50.6333857,3.0408159
41.0,2.0,Appartement,1,"185000,00",26.0,PL,CATINAT,59800.0,LILLE,4512.195121951219,"26 PL CATINAT, 59800 LILLE",50.6333857,3.0408159
62.0,3.0,Appartement,1,"129360,00",257.0,RUE,DES MONTAGNARDS,59800.0,LILLE,2086.451612903226,"257 RUE DES MONTAGNARDS, 59800 LILLE",50.635659,3.0975246
69.0,3.0,Appartement,2,"197047,22",2.0,RUE,DE L ORPHELINAT,59000.0,LILLE,2855.756811594203,"2 RUE DE L ORPHELINAT, 59000 LILLE",50.6221277,3.032695
35.0,1.0,Appartement,2,"190000,00",31.0,BD,BIGO DANEL,59000.0,LILLE,5428.571428571428,"31 BD BIGO DANEL, 59000 LILLE",50.6267849,3.0411265
48.0,2.0,Appartement,2,"237000,00",8.0,RUE,COLBRANT,59000.0,LILLE,4937.5,"8 RUE COLBRANT, 59000 LILLE",50.6289759,3.0564975
37.0,2.0,Appartement,2,"210000,00",25.0,RUE,PRINCESSE,59800.0,LILLE,5675.675675675676,"25 RUE PRINCESSE, 59800 LILLE",50.6456446,3.0575999
93.0,3.0,Appartement,1,"450000,00",21.0,PL,DU MARECHAL LECLERC,59800.0,LILLE,4838.709677419355,"21 PL DU MARECHAL LECLERC, 59800 LILLE",50.6281476,3.0430959
46.0,3.0,Appartement,0,"307000,00",28.0,RUE,DE PHILADELPHIE,59800.0,LILLE,6673.913043478261,"28 RUE DE PHILADELPHIE, 59800 LILLE",50.6322976,3.0962849
38.0,2.0,Appartement,0,"307000,00",28.0,RUE,DE PHILADELPHIE,59800.0,LILLE,8078.9473684210525,"28 RUE DE PHILADELPHIE, 59800 LILLE",50.6322976,3.0962849
44.0,2.0,Appartement,2,"210100,00",1.0,RUE,PATOU,59800.0,LILLE,4775.0,"1 RUE PATOU, 59800 LILLE",50.6365402,3.0526192
82.0,3.0,Appartement,1,"331500,00",63.0,RUE,DE FLANDRE,59000.0,LILLE,4042.682926829268,"63 RUE DE FLANDRE, 59000 LILLE",50.6279055,3.0549283
48.0,2.0,Appartement,1,"118000,00",8.0,PL,FERNIG,59000.0,LILLE,2458.333333333333,"8 PL FERNIG, 59000 LILLE",50.6182461,3.0715668
30.0,2.0,Appartement,2,"172000,00",20.0,RUE,ALEXANDRE LELEUX,59800.0,LILLE,5733.333333333333,"20 RUE ALEXANDRE LELEUX, 59800 LILLE",50.6320433,3.0566477
68.0,3.0,Appartement,2,"245700,00",7.0,RUE,DE BOULOGNE,59800.0,LILLE,3613.235294117647,"7 RUE DE BOULOGNE, 59800 LILLE",50.717228,3.152715
66.0,3.0,Appartement,1,"208000,00",55.0,RUE,D IENA,59000.0,LILLE,3151.5151515151515,"55 RUE D IENA, 59000 LILLE",50.622895,3.0494914
96.0,5.0,Appartement,2,"320000,00",215.0,RUE,PIERRE MAUROY,59800.0,LILLE,3333.333333333333,"215 RUE PIERRE MAUROY, 59800 LILLE",50.6309375,3.0689012
56.0,3.0,Appartement,1,"230000,00",20.0,RUE,HENRI LOYER,59800.0,LILLE,4107.142857142857,"20 RUE HENRI LOYER, 59800 LILLE",50.6271018,3.0426999
80.0,4.0,Appartement,1,"281400,00",18.0,RUE,DE THUMESNIL,59000.0,LILLE,3517.5,"18 RUE DE THUMESNIL, 59000 LILLE",50.6198982,3.0670166
73.0,3.0,Appartement,1,"216140,00",23.0,RUE,DELEMAZURE,59260.0,LILLE,2960.821917808219,"23 RUE DELEMAZURE, 59260 LILLE",50.6282346,3.1080444
52.0,3.0,Appartement,2,"193000,00",4.0,RUE,BOURIGNON,59000.0,LILLE,3711.538461538461,"4 RUE BOURIGNON, 59000 LILLE",50.6246226,3.0563324
34.0,1.0,Appartement,2,"150500,00",1.0,RUE,PATOU,59800.0,LILLE,4426.470588235294,"1 RUE PATOU, 59800 LILLE",50.6365402,3.0526192
107.0,4.0,Appartement,1,"270000,00",250.0,RUE,MADELEINE REBERIOUX,59000.0,LILLE,2523.3644859813085,"250 RUE MADELEINE REBERIOUX, 59000 LILLE",50.6267445,3.0801349
47.0,2.0,Appartement,1,"280000,00",41.0,RUE,JACQUEMARS GIELEE,59800.0,LILLE,5957.446808510638,"41 RUE JACQUEMARS GIELEE, 59800 LILLE",50.6326254,3.0574429
43.0,2.0,Appartement,1,"226500,00",21.0,RUE,DELPHIN PETIT,59800.0,LILLE,5267.441860465116,"21 RUE DELPHIN PETIT, 59800 LILLE",50.632073,3.0395344
24.0,1.0,Appartement,1,"91900,00",236.0,RUE,DE SOLFERINO,59000.0,LILLE,3829.1666666666665,"236 RUE DE SOLFERINO, 59000 LILLE",50.6282083,3.0603006
60.0,2.0,Appartement,0,"280000,00",38.0,RUE,STEPHENSON,59800.0,LILLE,4666.666666666667,"38 RUE STEPHENSON, 59800 LILLE",50.6265086,3.0900668
43.0,2.0,Appartement,2,"115000,00",116.0,RUE,ROGER SALENGRO,59260.0,LILLE,2674.4186046511627,"116 RUE ROGER SALENGRO, 59260 LILLE",50.6281888,3.1056847
62.0,3.0,Appartement,1,"99000,00",79.0,RUE,D ESQUERMES,59000.0,LILLE,1596.774193548387,"79 RUE D ESQUERMES, 59000 LILLE",50.6229026,3.0412107
54.0,2.0,Appartement,1,"100800,00",43.0,RUE,DE TURENNE,59000.0,LILLE,1866.6666666666667,"43 RUE DE TURENNE, 59000 LILLE",50.6280227,3.0381643
37.0,2.0,Appartement,1,"180000,00",43.0,RUE,DE TURENNE,59000.0,LILLE,4864.864864864865,"43 RUE DE TURENNE, 59000 LILLE",50.6280227,3.0381643
30.0,1.0,Appartement,1,"78000,00",13.0,RUE,DE RIVOLI,59800.0,LILLE,2600.0,"13 RUE DE RIVOLI, 59800 LILLE",50.6341262,3.0921969
89.0,5.0,Appartement,1,"187110,00",66.0,RUE,BAYARD,59000.0,LILLE,2102.3595505617977,"66 RUE BAYARD, 59000 LILLE",50.6189422,3.0541706
48.0,2.0,Appartement,2,"176000,00",9.0,RUE,EDOUARD DELESALLE,59800.0,LILLE,3666.6666666666665,"9 RUE EDOUARD DELESALLE, 59800 LILLE",50.6330129,3.0666652
49.0,2.0,Appartement,1,"185000,00",24.0,RUE,DU PRIEZ,59800.0,LILLE,3775.5102040816328,"24 RUE DU PRIEZ, 59800 LILLE",50.6363446,3.0687566
62.0,3.0,Appartement,2,"247500,00",52.0,RUE,LEONARD DANEL,59800.0,LILLE,3991.935483870968,"52 RUE LEONARD DANEL, 59800 LILLE",50.6399342,3.0547862
24.0,1.0,Appartement,1,"114800,00",4.0,PL,GENEVIERES,59000.0,LILLE,4783.333333333333,"4 PL GENEVIERES, 59000 LILLE",50.6238298,3.0395975
26.0,1.0,Appartement,1,"122000,00",58.0,RUE,DES PLOVINES,59000.0,LILLE,4692.307692307692,"58 RUE DES PLOVINES, 59000 LILLE",50.6121472,3.040391
40.0,2.0,Appartement,2,"145000,00",26.0,RUE,DU MOLINEL,59800.0,LILLE,3625.0,"26 RUE DU MOLINEL, 59800 LILLE",50.6351754,3.0693888
36.0,2.0,Appartement,1,"190000,00",111.0,RUE,COLBERT,59800.0,LILLE,5277.777777777777,"111 RUE COLBERT, 59800 LILLE",50.6313786,3.0439703
27.0,1.0,Appartement,2,"134000,00",55.0,RUE,PASCAL,59800.0,LILLE,4962.962962962963,"55 RUE PASCAL, 59800 LILLE",50.6396042,3.0820342
65.0,3.0,Appartement,1,"245000,00",108.0,RUE,MARGUERITE YOURCENAR,59000.0,LILLE,3769.230769230769,"108 RUE MARGUERITE YOURCENAR, 59000 LILLE",50.6286019,3.0810201
88.0,5.0,Appartement,2,"406850,00",40.0,RUE,DU PLAT,59800.0,LILLE,4623.295454545455,"40 RUE DU PLAT, 59800 LILLE",50.6322044,3.0649055
41.0,2.0,Appartement,1,"276150,00",17.0,SQ,DUTILLEUL,59800.0,LILLE,6735.365853658536,"17 SQ DUTILLEUL, 59800 LILLE",50.6365981,3.0548967
63.0,2.0,Appartement,0,"187000,00",12.0,RUE,ALFRED DELATTRE,59260.0,LILLE,2968.253968253968,"12 RUE ALFRED DELATTRE, 59260 LILLE",50.6279856,3.1046514
50.0,1.0,Appartement,2,"142000,00",42.0,AV,CHARLES ST VENANT,59800.0,LILLE,2840.0,"42 AV CHARLES ST VENANT, 59800 LILLE",50.6342038,3.0701331
71.0,3.0,Appartement,0,"390100,00",46.0,RUE,GANTOIS,59000.0,LILLE,5494.366197183099,"46 RUE GANTOIS, 59000 LILLE",50.6225485,3.0594313
46.0,2.0,Appartement,2,"308000,00",62.0,RUE,JEAN SANS PEUR,59800.0,LILLE,6695.652173913043,"62 RUE JEAN SANS PEUR, 59800 LILLE",50.6326903,3.0585135
21.0,1.0,Appartement,1,"83000,00",41.0,RUE,DE ROUBAIX,59800.0,LILLE,3952.380952380952,"41 RUE DE ROUBAIX, 59800 LILLE",50.6388119,3.0693901
28.0,2.0,Appartement,1,"105000,00",2.0,RUE,VIRGINIE GHESQUIERE,59000.0,LILLE,3750.0,"2 RUE VIRGINIE GHESQUIERE, 59000 LILLE",50.6233852,3.0416396
65.0,2.0,Appartement,1,"248000,00",15.0,RUE,VICTOR DURUY,59000.0,LILLE,3815.3846153846152,"15 RUE VICTOR DURUY, 59000 LILLE",50.6221374,3.0693938
38.0,2.0,Appartement,2,"142156,00",2.0,RUE,FULTON,59000.0,LILLE,3740.947368421053,"2 RUE FULTON, 59000 LILLE",50.6221601,3.0385162
38.0,2.0,Appartement,1,"115870,00",2.0,RUE,GUILLAUME WERNIERS,59800.0,LILLE,3049.2105263157896,"2 RUE GUILLAUME WERNIERS, 59800 LILLE",50.6327607,3.0854543
52.0,3.0,Appartement,2,"144000,00",8.0,RUE,CORBET,59800.0,LILLE,2769.230769230769,"8 RUE CORBET, 59800 LILLE",50.6271211,3.0440295
72.0,3.0,Appartement,2,"199020,00",9.0,RUE,GOSSELET,59000.0,LILLE,2764.1666666666665,"9 RUE GOSSELET, 59000 LILLE",50.6262318,3.0655976
28.0,1.0,Appartement,1,"1,00",5.0,RUE,DE THIONVILLE,59800.0,LILLE,0.0357142857142857,"5 RUE DE THIONVILLE, 59800 LILLE",50.6431057,3.0662802
28.0,2.0,Appartement,1,"1,00",5.0,RUE,DE THIONVILLE,59800.0,LILLE,0.0357142857142857,"5 RUE DE THIONVILLE, 59800 LILLE",50.6431057,3.0662802
97.0,4.0,Appartement,2,"520000,00",92.0,RUE,ROYALE,59800.0,LILLE,5360.8247422680415,"92 RUE ROYALE, 59800 LILLE",50.6424389,3.0562581
66.0,3.0,Appartement,0,"270000,00",146.0,RUE,ABELARD,59000.0,LILLE,4090.909090909091,"146 RUE ABELARD, 59000 LILLE",50.6127423,3.0699425
49.0,3.0,Appartement,0,"270000,00",146.0,RUE,ABELARD,59000.0,LILLE,5510.2040816326535,"146 RUE ABELARD, 59000 LILLE",50.6127423,3.0699425
56.0,3.0,Appartement,1,"88000,00",11.0,RUE,DESAIX,59000.0,LILLE,1571.428571428571,"11 RUE DESAIX, 59000 LILLE",50.6205589,3.0766916
53.0,2.0,Appartement,1,"88000,00",13.0,RUE,DESAIX,59000.0,LILLE,1660.377358490566,"13 RUE DESAIX, 59000 LILLE",50.6206623,3.0768123
48.0,2.0,Appartement,1,"115830,00",66.0,RUE,BAYARD,59000.0,LILLE,2413.125,"66 RUE BAYARD, 59000 LILLE",50.6189422,3.0541706
38.0,2.0,Appartement,1,"189000,00",153.0,RUE,DE SOLFERINO,59000.0,LILLE,4973.684210526316,"153 RUE DE SOLFERINO, 59000 LILLE",50.6296446,3.0580301
58.0,2.0,Appartement,1,"241872,00",52.0,RUE,DES PONTS DE COMINES,59800.0,LILLE,4170.206896551724,"52 RUE DES PONTS DE COMINES, 59800 LILLE",50.6376606,3.0681067
80.0,3.0,Appartement,1,"186984,00",10.0,RUE,MALPART,59800.0,LILLE,2337.3,"10 RUE MALPART, 59800 LILLE",50.6309268,3.0669564
83.0,3.0,Appartement,1,"257000,00",50.0,RUE,FARADAY,59800.0,LILLE,3096.385542168675,"50 RUE FARADAY, 59800 LILLE",50.6504121,3.0921457
105.0,3.0,Appartement,4,"318500,00",25.0,RUE,DESCHODT,59800.0,LILLE,3033.333333333333,"25 RUE DESCHODT, 59800 LILLE",50.6259869,3.044148
46.0,2.0,Appartement,1,"274000,00",11.0,PL,GILLESON,59800.0,LILLE,5956.521739130435,"11 PL GILLESON, 59800 LILLE",50.6404022,3.0618053
77.0,3.0,Appartement,2,"225000,00",16.0,AV,DU PRESIDENT HOOVER,59800.0,LILLE,2922.0779220779223,"16 AV DU PRESIDENT HOOVER, 59800 LILLE",50.6286922,3.0777589
66.0,2.0,Appartement,1,"196000,00",10.0,RUE,DU MAIRE ANDRE,59800.0,LILLE,2969.696969696969,"10 RUE DU MAIRE ANDRE, 59800 LILLE",50.6324194,3.0567689
32.0,1.0,Appartement,1,"196000,00",10.0,RUE,DU MAIRE ANDRE,59800.0,LILLE,6125.0,"10 RUE DU MAIRE ANDRE, 59800 LILLE",50.6324194,3.0567689
34.0,1.0,Appartement,2,"150000,00",102.0,RUE,DES STATIONS,59800.0,LILLE,4411.764705882353,"102 RUE DES STATIONS, 59800 LILLE",50.6261596,3.0423952
131.0,6.0,Appartement,2,"493930,00",19.0,RUE,COLSON,59800.0,LILLE,3770.458015267176,"19 RUE COLSON, 59800 LILLE",50.6329504,3.0494162
44.0,2.0,Appartement,1,"169000,00",15.0,RUE,PAUL LAFARGUE,59000.0,LILLE,3840.909090909091,"15 RUE PAUL LAFARGUE, 59000 LILLE",50.60621,3.074642
47.0,2.0,Appartement,2,"219000,00",5.0,RUE,KUHLMANN,59000.0,LILLE,4659.574468085107,"5 RUE KUHLMANN, 59000 LILLE",50.6211015,3.052815
32.0,1.0,Appartement,2,"105000,00",23.0,RUE,NICOLAS LEBLANC,59000.0,LILLE,3281.25,"23 RUE NICOLAS LEBLANC, 59000 LILLE",50.6293071,3.0614432
53.0,3.0,Appartement,2,"243020,00",38.0,RUE,MOURMANT,59000.0,LILLE,4585.2830188679245,"38 RUE MOURMANT, 59000 LILLE",50.6274748,3.052886
49.0,2.0,Appartement,1,"187000,00",146.0,RUE,D ARRAS,59000.0,LILLE,3816.326530612245,"146 RUE D ARRAS, 59000 LILLE",50.6209662,3.0658983
21.0,1.0,Appartement,1,"102500,00",75.0,RUE,D ISLY,59000.0,LILLE,4880.952380952381,"75 RUE D ISLY, 59000 LILLE",50.6221747,3.0362836
31.0,1.0,Appartement,1,"151500,00",7.0,RUE,CATEL BEGHIN,59800.0,LILLE,4887.096774193548,"7 RUE CATEL BEGHIN, 59800 LILLE",50.6303903,3.0494143
49.0,2.0,Appartement,1,"244800,00",5.0,RUE,ST JACQUES,59800.0,LILLE,4995.918367346939,"5 RUE ST JACQUES, 59800 LILLE",50.64037,3.0652257
40.0,1.0,Appartement,1,"150000,00",45.0,AV,ARCHITECTE CORDONNIER,59800.0,LILLE,3750.0,"45 AV ARCHITECTE CORDONNIER, 59800 LILLE",50.6341448,3.0423822
82.0,3.0,Appartement,2,"330000,00",41.0,RUE,DE VALMY,59000.0,LILLE,4024.390243902439,"41 RUE DE VALMY, 59000 LILLE",50.6287646,3.0629448
216.0,7.0,Appartement,3,"965000,00",28.0,RUE,BASSE,59800.0,LILLE,4467.592592592592,"28 RUE BASSE, 59800 LILLE",50.6389014,3.0617508
38.0,2.0,Appartement,1,"220000,00",11.0,RUE,DU GROS GERARD,59800.0,LILLE,5789.473684210527,"11 RUE DU GROS GERARD, 59800 LILLE",50.6391079,3.0542367
33.0,1.0,Appartement,1,"114000,00",23.0,RUE,DAVY,59000.0,LILLE,3454.5454545454545,"23 RUE DAVY, 59000 LILLE",50.6225082,3.0432569
70.0,3.0,Appartement,1,"229000,00",24.0,RUE,DE L ALCAZAR,59800.0,LILLE,3271.428571428572,"24 RUE DE L ALCAZAR, 59800 LILLE",50.636526,3.0841941
37.0,1.0,Appartement,1,"180000,00",43.0,RUE,DE TURENNE,59000.0,LILLE,4864.864864864865,"43 RUE DE TURENNE, 59000 LILLE",50.6280227,3.0381643
42.0,1.0,Appartement,2,"155000,00",54.0,RUE,DE DOUAI,59000.0,LILLE,3690.4761904761904,"54 RUE DE DOUAI, 59000 LILLE",50.6228076,3.0705049
76.0,3.0,Appartement,2,"150000,00",18.0,RUE,ARMAND CARREL,59000.0,LILLE,1973.684210526316,"18 RUE ARMAND CARREL, 59000 LILLE",50.616871,3.073869
30.0,1.0,Appartement,0,"150000,00",9.0,RUE,JACQUARD HELLEMMES,59260.0,LILLE,5000.0,"9 RUE JACQUARD HELLEMMES, 59260 LILLE",50.6342369,3.103509
75.0,4.0,Appartement,1,"255000,00",153.0,RUE,DE LA BASSEE,59000.0,LILLE,3400.0,"153 RUE DE LA BASSEE, 59000 LILLE",50.6243912,3.0329847
88.0,3.0,Appartement,2,"410000,00",17.0,BD,DE LA LIBERTE,59800.0,LILLE,4659.090909090909,"17 BD DE LA LIBERTE, 59800 LILLE",50.6368544,3.0529276
67.0,3.0,Appartement,1,"242600,00",100.0,PASS,DES ALOUETTES,59000.0,LILLE,3620.89552238806,"100 PASS DES ALOUETTES, 59000 LILLE",50.6221022,3.0807308
76.0,3.0,Appartement,1,"215000,00",4.0,RUE,VIRGINIE GHESQUIERE,59000.0,LILLE,2828.9473684210525,"4 RUE VIRGINIE GHESQUIERE, 59000 LILLE",50.6862333,3.0432245
37.0,2.0,Appartement,1,"100000,00",32.0,RUE,LOUIS BERGOT,59000.0,LILLE,2702.7027027027025,"32 RUE LOUIS BERGOT, 59000 LILLE",50.6187649,3.0624721
64.0,3.0,Appartement,1,"193350,00",24.0,RUE,MARGUERITE DURAS,59000.0,LILLE,3021.09375,"24 RUE MARGUERITE DURAS, 59000 LILLE",50.6120933,3.0529397
50.0,2.0,Appartement,1,"235000,00",16.0,RUE,MOURMANT,59000.0,LILLE,4700.0,"16 RUE MOURMANT, 59000 LILLE",50.6279493,3.0525129
30.0,1.0,Appartement,1,"80000,00",519.0,AV,DE DUNKERQUE LOMME,59160.0,LILLE,2666.6666666666665,"519 AV DE DUNKERQUE LOMME, 59160 LILLE",50.6469508,3.0049139
63.0,3.0,Appartement,1,"235000,00",60.0,RUE,ANATOLE FRANCE LOMME,59160.0,LILLE,3730.15873015873,"60 RUE ANATOLE FRANCE LOMME, 59160 LILLE",50.6348604,3.0083829
79.0,4.0,Appartement,1,"266730,00",43.0,RUE,PASCAL,59800.0,LILLE,3376.3291139240505,"43 RUE PASCAL, 59800 LILLE",50.639505,3.0838198
23.0,1.0,Appartement,1,"123000,00",21.0,RUE,PATOU,59800.0,LILLE,5347.826086956522,"21 RUE PATOU, 59800 LILLE",50.6354641,3.0513659
79.0,3.0,Appartement,1,"223300,00",21.0,PL,DU MARECHAL LECLERC,59800.0,LILLE,2826.5822784810125,"21 PL DU MARECHAL LECLERC, 59800 LILLE",50.6281476,3.0430959
26.0,1.0,Appartement,1,"135000,00",1.0,RUE,LEON GAMBETTA,59000.0,LILLE,5192.307692307692,"1 RUE LEON GAMBETTA, 59000 LILLE",50.6308414,3.0569729
70.0,4.0,Appartement,2,"263950,00",37.0,RUE,BONTE POLLET,59000.0,LILLE,3770.714285714286,"37 RUE BONTE POLLET, 59000 LILLE",50.6255394,3.0334052
26.0,1.0,Appartement,1,"132000,00",1.0,RUE,LEON GAMBETTA,59000.0,LILLE,5076.923076923077,"1 RUE LEON GAMBETTA, 59000 LILLE",50.6308414,3.0569729
86.0,4.0,Appartement,1,"259290,00",10.0,RUE,SAINT LUC,59800.0,LILLE,3015.0,"10 RUE SAINT LUC, 59800 LILLE",50.6440903,3.0919773
